Section,Level,Label,LineId,ParentId,Derived,CONTA,NOME_CONTA,Prefixo
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1411000007,CHEQUES E OUTROS PAPÉIS A DEVOLVER,141
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1412000006,CHEQUES E OUTROS PAPÉIS A REMETER,141
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1413000005,CHEQUES E OUTROS PAPÉIS REMETIDOS,141
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1414000004,RECEBIMENTOS DE DOCUMENTOS ENVIADOS POR OUTROS PARTICIPANTES DO SISTEMA,141
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1415000003,TRANSAÇÕES DE PAGAMENTO,141
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1416500007,TRANSAÇÕES DE PAGAMENTOS INSTANTÂNEOS,141
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1420000005,Créditos Vinculados,142
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1420200001,BANCO CENTRAL - DEPÓSITOS DE MOEDA ELETRÔNICA,142
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1420600003,BANCO CENTRAL - CONTA DE PAGAMENTO INSTANTÂNEO,142
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1421500009,BANCO CENTRAL - DEPÓSITOS PARA CAPITAL EM DINHEIRO,142
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1422800007,RESERVAS COMPULSÓRIAS EM ESPÉCIE NO BANCO CENTRAL,142
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1423300001,BANCO CENTRAL - RECOLHIMENTOS OBRIGATÓRIOS,142
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1423500007,BANCO CENTRAL - OUTROS DEPÓSITOS,142
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1424000001,BANCOS OFICIAIS - DEPÓSITOS VINCULADOS A CONVÊNIO,142
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1426000009,SFH - FGTS A RESSARCIR,142
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1426500004,SFH - FUNDO DE COMPENSAÇÃO DE VARIAÇÕES SALARIAIS,142
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1428000007,CRÉDITO RURAL - PROAGRO A RECEBER,142
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1430000002,Repasses Interfinanceiros,143
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1431000001,DEVEDORES POR REPASSES DE RECURSOS DO CRÉDITO RURAL,143
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1432000000,DEVEDORES POR REPASSES DE RECURSOS EXTERNOS,143
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1436000006,DEVEDORES POR REPASSES A AGENTES FINANCEIROS,143
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1439000003,DEVEDORES POR REPASSES DE OUTROS RECURSOS,143
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1440000009,Relações com Correspondentes,144
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1443000006,CORRESPONDENTES NO PAÍS,144
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1460000003,Créditos Vinculados a Operações Adquiridas em Cessão,146
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1461000002,DE OPERAÇÕES DE CRÉDITO,146
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1461500007,DE OPERAÇÕES DE ARRENDAMENTO,146
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1463500005,DE OUTROS ATIVOS FINANCEIROS,146
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1490000004,(-) Provisão Para Perdas Associadas a Risco de Crédito,149
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1494000000,(-) PERDAS INCORRIDAS ASSOCIADAS AO RISCO DE CRÉDITO,149
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1496000008,(-) PERDAS ESPERADAS ASSOCIADAS AO RISCO DE CRÉDITO,149
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1600000007,OPERAÇÕES DE CRÉDITO,160
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1610000004,Empréstimos e Direitos Creditórios Descontados,161
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1611000003,ADIANTAMENTOS A DEPOSITANTES,161
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1612000002,EMPRÉSTIMOS,161
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1613000001,DIREITOS CREDITÓRIOS DESCONTADOS,161
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1620000001,Financiamentos,162
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1621000000,FINANCIAMENTOS,162
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1622000009,FINANCIAMENTOS À EXPORTAÇÃO,162
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1622500004,FINANCIAMENTOS EM MOEDAS ESTRANGEIRAS,162
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1623000008,FINANCIAMENTOS COM INTERVENIÊNCIA,162
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1624000007,FINANCIAMENTOS AGROINDUSTRIAIS,162
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1630000008,Financiamentos Rurais,163
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1630500003,FINANCIAMENTOS RURAIS - APLICAÇÕES COM RECURSOS LIVRES,163
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1631500002,FINANCIAMENTOS RURAIS - APLICAÇÕES COM RECURSOS DIRECIONADOS À VISTA,163
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1632500001,FINANCIAMENTOS RURAIS - APLICAÇÕES COM RECURSOS DIRECIONADOS DA POUPANÇA RURAL,163
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1633500000,FINANCIAMENTOS RURAIS - APLICAÇÕES COM RECURSOS DIRECIONADOS DE LCA,163
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1634500009,FINANCIAMENTOS RURAIS COM RECURSOS DE FONTES PÚBLICAS,163
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1640000005,Financiamentos Imobiliários,164
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1641000004,IMÓVEIS NÃO RESIDENCIAIS,164
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1643000002,IMÓVEIS RESIDENCIAIS,164
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1644000001,FINANCIAMENTOS IMOBILIÁRIOS - CARTEIRAS DE ATIVOS - LIG,164
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1650000002,Financiamentos de Títulos e Valores Mobiliários,165
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1652000000,FINANCIAMENTOS DE CONTA MARGEM,165
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1660000009,Financiamentos de Infraestrutura e Desenvolvimento,166
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1661000008,FINANCIAMENTOS DE INFRAESTRUTURA E DESENVOLVIMENTO,166
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1700000000,OPERAÇÕES DE ARRENDAMENTO,170
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1800000003,OUTROS CRÉDITOS,180
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1810000000,Operações com Características de Concessão de Crédito,181
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1830000004,Rendas a Receber,183
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1833000001,COMISSÕES E CORRETAGENS A RECEBER,183
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1834000000,COMISSÕES POR COOBRIGAÇÕES A RECEBER,183
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1835000009,CORRETAGENS DE CÂMBIO A RECEBER,183
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1835500004,VALORES A RECEBER DE EMPRÉSTIMOS DE ATIVOS FINANCEIROS,183
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1836000008,DIVIDENDOS E BONIFICAÇÕES EM DINHEIRO A RECEBER,183
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1837000007,SERVIÇOS PRESTADOS A RECEBER,183
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1838000006,SERVIÇOS PRESTADOS EM ARRANJO DE PAGAMENTO,183
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1839000005,OUTRAS RENDAS A RECEBER,183
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1840000001,Negociação e Intermediação de Valores,184
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1840500006,BOLSAS - DEPÓSITOS EM GARANTIA,184
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1841000000,CAIXAS DE REGISTRO E LIQUIDAÇÃO,184
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1843000008,DEVEDORES - CONTA LIQUIDAÇÕES PENDENTES,184
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1843500003,FUNDO DE GARANTIA PARA LIQUIDAÇÃO DE OPERAÇÕES,184
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1844000007,OPERAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS A LIQUIDAR,184
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1845300005,OPERAÇÕES DE INTERMEDIAÇÃO DE SWAP,184
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1847000004,CAPTAÇÕES INTERFINANCEIRAS DE TERCEIROS A LIQUIDAR,184
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1849000002,OUTROS CRÉDITOS POR NEGOCIAÇÃO E INTERMEDIAÇÃO DE VALORES,184
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1850000008,Créditos Específicos,185
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1851000007,DEVEDORES LOTÉRICOS - LOTERIA FEDERAL E ESTADUAL,185
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1853600003,OPERAÇÕES VINCULADAS A FUNDOS ADMINISTRADOS,185
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1856000002,TESOURO NACIONAL - PAGAMENTOS A RESSARCIR,185
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1859000009,TESOURO NACIONAL - ALONGAMENTO DE CRÉDITO RURAL,185
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1860000005,Direitos Creditórios Oriundos de Ações Judiciais,186
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1861000004,PRECATÓRIOS PRÓPRIOS,186
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1862000003,PRECATÓRIOS - ADQUIRIDOS - COM REGISTRO PÚBLICO,186
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1863000002,PRECATÓRIOS - ADQUIRIDOS - SEM REGISTRO PÚBLICO,186
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1864000001,DIREITOS CREDITÓRIOS EM PROCESSO DE EXECUÇÃO - PRÓPRIOS,186
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1865000000,DIREITOS CREDITÓRIOS EM PROCESSO DE EXECUÇÃO - ADQUIRIDOS - COM REGISTRO PÚBLICO,186
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1866000009,DIREITOS CREDITÓRIOS EM PROCESSO DE EXECUÇÃO - ADQUIRIDOS - SEM REGISTRO PÚBLICO,186
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1869000006,OUTROS DIREITOS CREDITÓRIOS ORIUNDOS DE AÇÕES JUDICIAIS,186
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1870000002,Valores Específicos,187
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1875000007,APLICAÇÕES ESPECIAIS,187
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1877000005,CUSTO INCREMENTAL PARA OBTENÇÃO DO CONTRATO DE CONSÓRCIO,187
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1877500000,Cotas de grupos de consórcio,187
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1880000009,Diversos,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1880200005,ADIANTAMENTOS AO FGC OU AO FGCOOP,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1880300008,ADIANTAMENTOS E ANTECIPAÇÕES SALARIAIS,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1880500004,ADIANTAMENTOS PARA PAGAMENTOS POR CONTA DA INSTITUIÇÃO,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1881000008,ADIANTAMENTOS POR CONTA DE IMOBILIZAÇÕES,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1882300006,DIREITOS ESPECÍFICOS DE CONTROLADAS NÃO SUJEITAS À AUTORIZAÇÃO DO BANCO CENTRAL,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1882500002,ATIVOS FISCAIS DIFERIDOS DE IMPOSTOS E CONTRIBUIÇÕES,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1883000006,VALORES A RECEBER EM MOEDA ESTRANGEIRA,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1883500001,DEVEDORES POR COMPRA DE VALORES E BENS,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1884000005,DEVEDORES POR DEPÓSITOS EM GARANTIA,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1884500000,IMPOSTOS E CONTRIBUIÇÕES A COMPENSAR,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1885000004,IMPOSTO DE RENDA A RECUPERAR,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1885200000,CRÉDITO PRESUMIDO,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1886000003,OPÇÕES POR INCENTIVOS FISCAIS,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1886500008,PAGAMENTOS A RESSARCIR,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1887000002,PARTICIPAÇÕES PAGAS ANTECIPADAMENTE,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1887900009,VALORES A RECEBER RELATIVOS A TRANSAÇÕES DE PAGAMENTO,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1888000001,"TÍTULOS E CRÉDITOS A RECEBER, SEM CARACTERÍSTICA DE CONCESSÃO DE CRÉDITO",188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1888200007,ATIVOS ATUARIAIS GERADOS POR FUNDOS DE PENSÃO DE BENEFÍCIO DEFINIDO,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1888500006,VALORES A RECEBER DE SOCIEDADES LIGADAS,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1889000000,DEVEDORES DIVERSOS - EXTERIOR,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1889200006,DEVEDORES DIVERSOS - PAÍS,188
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1890000006,(-) Provisões para Outros Créditos,189
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1899600005,(-) PROVISÃO PARA PERDAS DE CRÉDITO DE VALORES A RECEBER RELATIVOS A TRANSAÇÕES DE PAGAMENTO,189
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1899700008,(-) PROVISÃO PARA PERDAS DE CRÉDITO SOBRE DIREITOS CREDITÓRIOS ORIUNDOS DE AÇÕES JUDICIAIS,189
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,189
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1899900004,(-) PROVISÃO PARA PERDAS DE CRÉDITO - OUTROS CRÉDITOS,189
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1900000006,OUTROS VALORES E BENS,190
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1910000003,Investimentos Temporários,191
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1912000001,INVESTIMENTOS MANTIDOS PARA VENDA,191
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1980000002,Outros Valores e Bens,198
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1981500006,ATIVOS NÃO FINANCEIROS A RECEBER DECORRENTE DE ADIANTAMENTO CONCEDIDOS,198
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1984000008,ATIVOS EM ESTOQUE,198
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1987000005,ATIVOS NÃO FINANCEIROS MANTIDOS PARA VENDA - PRÓPRIOS,198
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1988000004,ATIVOS NÃO FINANCEIROS MANTIDOS PARA VENDA - RECEBIDOS,198
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1989000003,OUTROS ATIVOS NÃO FINANCEIROS,198
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1989700004,(-) PROVISÃO PARA DESVALORIZAÇÃO DE ATIVOS NÃO FINANCEIROS MANTIDOS PARA VENDA - PRÓPRIOS,198
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1989800007,(-) PROVISÃO PARA DESVALORIZAÇÃO DE ATIVOS NÃO FINANCEIROS MANTIDOS PARA VENDA - RECEBIDOS,198
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1989900000,(-) PROVISÃO PARA DESVALORIZAÇÃO DE OUTROS VALORES E BENS,198
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1990000009,Despesas Pagas Antecipadamente,199
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1991000008,DESPESAS PAGAS ANTECIPADAMENTE,199
Ativo,2,Outros Créditos (Residual),ativo_outros_creditos_residual,ativo_outros_creditos,False,1992000007,PERDAS NO RECONHECIMENTO INICIAL A APROPRIAR,199
Ativo,2,Imobilizado e Bens de Uso,ativo_imobilizado,ativo_permanente,False,2259500005,(-) REDUÇÃO AO VALOR RECUPERÁVEL DE ATIVO IMOBILIZADO DE USO,225
Ativo,2,Imobilizado e Bens de Uso,ativo_imobilizado,ativo_permanente,False,2259900007,(-) DEPRECIAÇÃO ACUMULADA DE ATIVO IMOBILIZADO DE USO,225
Ativo,2,Intangível,ativo_intangivel,ativo_permanente,False,2510500005,DIREITOS RELATIVOS A CARTEIRAS DE CLIENTES,251
Ativo,2,Intangível,ativo_intangivel,ativo_permanente,False,2511500004,SISTEMAS DE PROCESSAMENTO DE DADOS,251
Ativo,2,Intangível,ativo_intangivel,ativo_permanente,False,2512500003,SISTEMAS DE COMUNICAÇÃO E DE SEGURANÇA,251
Ativo,2,Intangível,ativo_intangivel,ativo_permanente,False,2513000007,MARCAS,251
Ativo,2,Intangível,ativo_intangivel,ativo_permanente,False,2513500002,LICENÇAS E DIREITOS AUTORAIS E DE USO,251
Ativo,2,Intangível,ativo_intangivel,ativo_permanente,False,2514000006,DIREITOS DE EXCLUSIVIDADE OU PREFERÊNCIA,251
Ativo,2,Intangível,ativo_intangivel,ativo_permanente,False,2514500001,PATENTES,251
Ativo,2,Intangível,ativo_intangivel,ativo_permanente,False,2515000005,DIREITOS DE USO,251
Ativo,2,Intangível,ativo_intangivel,ativo_permanente,False,2519000001,OUTROS ATIVOS INTANGÍVEIS,251
Ativo,2,Intangível,ativo_intangivel,ativo_permanente,False,2519500006,(-) REDUÇÃO AO VALOR RECUPERÁVEL DE ATIVOS INTANGÍVEIS,251
Ativo,2,Intangível,ativo_intangivel,ativo_permanente,False,2519900008,(-) AMORTIZAÇÃO ACUMULADA DE ATIVOS INTANGÍVEIS,251
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2000000008,Ativo Permanente,200
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2100000001,INVESTIMENTOS,210
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2110000008,Investimentos no Exterior,211
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2111000007,DEPENDÊNCIAS NO EXTERIOR,211
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2112000006,PARTICIPAÇÕES NO EXTERIOR AVALIADAS PELO MEP,211
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2119900006,(-) PROVISÃO PARA PERDAS EM INVESTIMENTOS NO EXTERIOR,211
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2120000005,"Participações em Coligadas, Controladas e Controladas em Conjunto no País",212
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2121000004,"PARTICIPAÇÕES EM COLIGADAS, CONTROLADAS E CONTROLADAS EM CONJUNTO",212
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2129900003,"(-) PROVISÃO PARA PERDAS EM SOCIEDADES COLIGADAS, CONTROLADAS E CONTROLADAS EM CONJUNTO",212
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2160000003,Propriedades para Investimento,216
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2161000002,MENSURADAS PELO MÉTODO DO VALOR JUSTO,216
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2162000001,MENSURADAS PELO MÉTODO DO CUSTO,216
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2169500009,(-) REDUÇÃO AO VALOR RECUPERÁVEL DE PROPRIEDADES PARA INVESTIMENTO AVALIADAS AO CUSTO,216
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2169900001,(-) DEPRECIAÇÃO ACUMULADA DE PROPRIEDADES PARA INVESTIMENTO AVALIADAS AO CUSTO,216
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2200000004,IMOBILIZADO DE USO,220
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2250000009,Ativo Imobilizado de Uso,225
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2250500004,IMOBILIZADO EM ESTOQUE,225
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2251000008,IMOBILIZAÇÕES EM CURSO,225
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2252000007,INSTALAÇÕES,225
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2253000006,MÓVEIS E EQUIPAMENTOS,225
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2254000005,VEÍCULOS,225
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2255000004,BENFEITORIAS EM IMÓVEIS DE TERCEIROS,225
Ativo,2,Permanente (Residual),ativo_permanente_residual,ativo_permanente,False,2256000003,IMÓVEIS,225
